RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Balance,Exited
2682,15728563,User_2681,817,Germany,Male,39,4,1,1,0,18945.069570521937,105889.81388644922,0
2683,15637487,User_2682,491,France,Male,50,10,2,1,0,196528.32353306666,105416.8002345586,1
2684,15764433,User_2683,705,Spain,Female,35,8,1,1,1,12386.310098339864,0.0,0
2685,15621223,User_2684,546,France,Female,28,1,1,1,0,96077.57508096502,89422.29769265786,0
2686,15672930,User_2685,820,France,Female,27,1,1,1,0,157083.25020999904,92933.87211931832,0
2687,15745128,User_2686,458,France,Male,41,2,2,1,1,116619.37339024861,0.0,0
2688,15628380,User_2687,725,Germany,Male,46,4,1,1,1,19232.933743867696,140333.92908662272,0
2689,15626035,User_2688,428,Spain,Female,31,3,2,1,1,111090.96686696462,107430.26406205508,0
2690,15630620,User_2689,739,Spain,Female,47,9,1,1,0,181069.9914427451,83484.18531582793,1
2691,15750949,User_2690,510,Germany,Female,59,9,1,1,1,124400.15816173432,56302.79396705969,0
2692,15786388,User_2691,788,France,Male,51,8,1,0,1,155866.93809267163,0.0,0
2693,15795113,User_2692,368,France,Female,30,2,1,1,0,92504.72595818796,0.0,0
2694,15717360,User_2693,476,Germany,Male,48,0,1,1,1,62425.83906412958,127460.3641190762,0
2695,15653352,User_2694,554,Germany,Male,47,4,2,0,0,40028.78199443275,110497.96367492201,1
2696,15761983,User_2695,378,France,Female,38,7,2,1,1,169844.85050141002,136318.60620596784,0
2697,15763856,User_2696,794,Germany,Male,46,0,2,1,0,141305.30186346092,51326.93669732687,1
2698,15603191,User_2697,803,Germany,Female,45,0,2,1,1,35587.37406121397,66493.34650597529,0
2699,15764232,User_2698,556,France,Male,50,5,1,1,1,110350.46933833348,0.0,0
2700,15690536,User_2699,813,France,Female,43,6,2,1,1,141942.14757860804,165330.1306413731,0
2701,15704576,User_2700,629,Germany,Female,45,7,2,1,1,113611.29274738478,69658.65544620322,1
2702,15795713,User_2701,500,France,Male,27,7,1,1,1,189897.16389582824,84778.23404558018,0
2703,15780795,User_2702,589,France,Female,37,2,2,0,1,36967.72947158134,88541.41675847297,0
2704,15603631,User_2703,615,Germany,Female,30,3,1,1,1,142871.75272393753,127767.33087179743,0
2705,15737244,User_2704,531,France,Female,49,8,2,1,0,123307.93032490538,0.0,0
2706,15642080,User_2705,454,France,Male,24,10,1,1,0,183785.77196786387,128870.66567402107,0
2707,15690353,User_2706,774,France,Male,18,4,1,0,1,172516.79208488422,97646.1070053106,0
2708,15751353,User_2707,782,Spain,Male,23,10,2,0,1,129695.53787698048,0.0,0
2709,15628671,User_2708,750,Spain,Female,35,8,2,1,0,87197.20060403402,124283.63903410839,0
2710,15722811,User_2709,846,France,Male,18,4,2,1,1,32825.71098985778,110697.5060269908,0
2711,15782503,User_2710,789,France,Male,19,4,1,0,0,160575.67637718073,0.0,0
2712,15727734,User_2711,585,Spain,Male,44,8,2,1,1,164891.7616534409,0.0,0
2713,15759674,User_2712,522,Germany,Male,24,5,2,1,0,72426.98484124879,113632.95287677951,0
2714,15651399,User_2713,507,Germany,Female,48,2,3,1,0,45257.21478023443,150366.05717044472,0
2715,15754544,User_2714,521,France,Male,24,4,2,1,1,186339.36830261792,50692.875342643434,0
2716,15780302,User_2715,843,Spain,Male,18,0,2,0,0,93784.30516113322,120142.26778606151,0
2717,15607099,User_2716,807,Germany,Male,27,8,3,1,0,147245.12736504292,112018.70699059594,0
2718,15756503,User_2717,660,Germany,Female,25,9,1,0,0,124340.35033128015,114495.11593871067,0
2719,15656492,User_2718,752,Spain,Female,25,9,1,1,1,139929.45126707212,0.0,0
2720,15696722,User_2719,506,France,Female,36,10,1,1,0,3719.158198861993,66748.03575662267,0
2721,15778756,User_2720,607,Germany,Male,39,6,1,1,1,125253.40406265992,93928.35276199404,0
2722,15630111,User_2721,513,France,Male,51,0,2,1,1,109936.35323968304,113964.76332042557,0
2723,15663936,User_2722,496,France,Male,34,10,3,1,1,150700.8090664131,120684.4626995241,0
2724,15753686,User_2723,740,Spain,Female,40,10,2,0,1,187546.63397991675,117384.7427781285,0
2725,15773063,User_2724,503,Germany,Male,24,3,1,0,1,165986.53584912396,143532.33195523993,0
2726,15660920,User_2725,812,France,Female,28,1,2,1,1,88441.03692712914,110770.66678389318,0
2727,15663530,User_2726,716,Spain,Female,51,2,2,1,1,119120.13314546774,89911.55608328867,0
2728,15767296,User_2727,387,France,Male,52,3,2,1,0,47722.127771887805,172902.26911159017,1
2729,15607788,User_2728,480,Germany,Male,53,1,2,1,1,489.9803604777834,108577.44986762514,1
2730,15628082,User_2729,707,Spain,Male,36,9,2,1,0,29066.325665252905,109471.80118517297,0
2731,15723287,User_2730,604,France,Male,24,0,4,1,0,14457.21636808834,0.0,1
2732,15689570,User_2731,557,France,Female,30,10,1,1,0,149975.9945094628,0.0,0
2733,15701015,User_2732,799,France,Female,34,3,1,1,0,37537.3850049965,97337.00973729018,0
2734,15683588,User_2733,444,France,Male,32,8,2,0,0,22282.698023561978,132017.26878198818,0
2735,15747603,User_2734,697,France,Female,39,10,1,1,1,57014.894515279564,107982.6818669362,0
2736,15688340,User_2735,676,Spain,Female,45,10,1,0,1,186725.47315294313,117050.26195629938,0
2737,15694439,User_2736,827,France,Female,27,8,1,0,1,54958.889277120325,69692.17065242218,0
2738,15775929,User_2737,520,Spain,Female,57,8,2,0,0,131380.53141556293,94011.47363401187,1
2739,15741214,User_2738,599,France,Female,38,2,1,1,1,166720.10086817623,152883.145719406,0
2740,15715053,User_2739,539,Spain,Male,51,0,2,1,0,165785.5408147639,114588.83596624844,0
2741,15648355,User_2740,548,France,Female,42,0,2,0,0,188743.3273239791,0.0,0
2742,15740938,User_2741,833,France,Male,59,2,1,0,0,72492.33940777958,95518.74591262388,0
2743,15725426,User_2742,570,Spain,Female,26,9,4,0,1,97601.07302350657,0.0,0
2744,15664027,User_2743,373,France,Male,32,7,2,1,0,47521.16814238109,0.0,1
2745,15788978,User_2744,593,Germany,Male,32,3,2,1,1,12989.925673916683,133983.7395051118,0
2746,15759210,User_2745,772,Spain,Male,39,10,2,0,1,195635.53035177462,0.0,0
2747,15692601,User_2746,673,Spain,Male,39,7,2,1,0,173332.42203143242,125656.60291399113,1
2748,15629956,User_2747,477,France,Male,41,6,1,0,0,63012.86392823516,127093.0821690922,0
2749,15704797,User_2748,442,France,Female,39,7,1,1,1,157982.4140368794,0.0,0
2750,15724917,User_2749,649,France,Male,43,1,2,0,1,165943.31333532257,106910.39810347607,0
2751,15726303,User_2750,482,Spain,Female,33,7,2,1,1,49028.69589896768,0.0,0
2752,15736511,User_2751,404,France,Male,42,8,1,1,0,186755.91906792385,57829.77482942462,0
2753,15778313,User_2752,826,France,Male,66,9,2,1,0,64102.42874319684,0.0,1
2754,15642533,User_2753,507,France,Male,38,10,1,1,0,113598.55108064815,0.0,0
2755,15759342,User_2754,378,France,Male,23,5,1,1,1,159528.70730618705,126705.19354240962,0
2756,15678815,User_2755,759,France,Male,31,2,1,0,0,118022.3387941096,0.0,0
2757,15639279,User_2756,560,France,Male,33,6,2,0,1,51903.34215513089,138340.29750925075,0
2758,15709787,User_2757,503,France,Male,29,8,2,1,1,186546.39395593837,88539.4330861587,0
2759,15754960,User_2758,642,France,Female,39,7,1,0,0,699.5784074221453,51437.64107400665,0
2760,15748702,User_2759,824,France,Male,45,7,1,1,0,104980.44593920966,93325.59092139783,0
2761,15661063,User_2760,571,Spain,Female,24,10,1,1,0,8959.539000096787,0.0,0
2762,15727896,User_2761,464,France,Female,21,6,1,1,1,130961.40809894465,131071.82883089251,0
2763,15766216,User_2762,786,France,Female,62,4,2,1,0,8490.969690364478,143955.51291482715,1
2764,15783233,User_2763,507,France,Female,28,1,1,0,1,11347.04721325456,81725.87836694677,0
2765,15782051,User_2764,608,France,Male,52,4,2,0,0,98636.61430385329,112830.5127687276,0
2766,15697661,User_2765,600,France,Female,45,4,1,0,1,137570.70767837495,112035.86726776017,0
2767,15738051,User_2766,471,Germany,Male,31,1,1,1,1,84199.90484457246,84700.1777474744,1
2768,15757261,User_2767,648,Germany,Male,30,10,2,0,1,182795.6928640909,97616.81864348802,0
2769,15773672,User_2768,612,France,Female,31,9,2,1,1,185408.32115107466,85647.84416279639,1
2770,15790632,User_2769,730,Germany,Female,33,0,1,1,0,89746.07054165578,84849.06415503977,0
2771,15723257,User_2770,398,France,Female,44,4,2,1,0,120445.74257942862,125751.69177254717,0
2772,15792630,User_2771,726,France,Male,24,5,2,1,0,195813.80520536113,0.0,0
2773,15686205,User_2772,678,Germany,Male,50,6,1,0,1,164350.95831773753,125648.38466639363,0
2774,15606910,User_2773,646,Germany,Female,31,10,1,0,1,26872.472117192698,146426.23713647015,0
2775,15788785,User_2774,711,Germany,Female,23,1,1,1,1,14236.467783303324,106059.42191864114,1
2776,15646857,User_2775,426,France,Male,39,5,1,1,0,113874.61742134552,0.0,0
2777,15634964,User_2776,812,France,Male,62,7,2,0,1,168527.3676440136,111709.29566058342,0
2778,15756299,User_2777,787,Spain,Female,29,5,2,1,1,151440.0099102693,109219.7341647268,0
2779,15737050,User_2778,476,Spain,Female,39,2,1,1,0,125314.98009553642,88173.77064877615,1
2780,15617153,User_2779,546,France,Male,39,2,2,1,0,166981.7959371209,122273.82166384056,0
2781,15659765,User_2780,570,Germany,Female,56,10,2,1,1,26044.02409993896,88565.36512232725,1
2782,15708212,User_2781,832,Spain,Female,28,6,2,0,1,94171.59052204357,89915.87362536165,0
2783,15639071,User_2782,440,France,Female,47,1,2,1,0,157868.83858963128,0.0,0
2784,15712990,User_2783,760,Spain,Female,23,2,2,1,0,31990.24185484015,105957.15083386553,0
2785,15669519,User_2784,357,Spain,Male,40,6,2,1,1,74692.35934380641,0.0,0
2786,15609503,User_2785,381,France,Female,45,8,2,0,1,91849.80967953068,108898.17215849245,0
2787,15791775,User_2786,817,Germany,Male,48,0,1,1,1,15010.051260564609,122584.95277221056,0
2788,15795451,User_2787,669,France,Female,24,4,1,0,0,4513.8779948120555,107405.60489663196,0
2789,15695457,User_2788,743,France,Female,18,1,2,1,0,101528.70658184822,80508.37521290567,0
2790,15788938,User_2789,618,Germany,Female,36,4,1,1,1,181396.47937330708,101514.56284811618,0
2791,15747977,User_2790,540,Germany,Male,32,5,1,1,1,20534.198357179033,67140.53149320616,1
2792,15645838,User_2791,698,Germany,Female,23,7,1,0,0,25901.441932646056,140047.85399091025,0
2793,15725200,User_2792,512,Germany,Female,24,6,2,1,0,11533.642799992058,51639.848797419254,0
2794,15789351,User_2793,410,Spain,Female,33,4,2,1,1,72437.66237594097,101773.35350046992,1
2795,15689489,User_2794,787,Germany,Male,55,10,1,0,0,78803.65133313724,107779.03178759597,1
2796,15626806,User_2795,613,France,Male,25,4,1,1,1,196664.0145052072,0.0,0
2797,15776072,User_2796,634,Germany,Female,46,1,2,1,0,164577.1584092914,80487.0773191222,0
2798,15753240,User_2797,444,Spain,Male,23,5,1,0,0,73109.03719472396,113686.3010211151,0
2799,15670119,User_2798,390,France,Female,30,2,1,1,1,76151.91157969489,46729.63048342239,0
2800,15638714,User_2799,763,Spain,Male,22,5,1,1,0,83254.05791206342,0.0,1
2801,15785165,User_2800,819,Spain,Female,59,2,3,1,1,118074.18612161088,106635.60467387787,0
2802,15655419,User_2801,498,Spain,Male,47,1,2,1,1,175296.0863618324,78768.03036796876,0
2803,15780217,User_2802,553,France,Male,45,7,1,1,1,45912.66486845519,0.0,0
2804,15705432,User_2803,616,Germany,Male,44,3,1,1,0,49120.02941814446,110031.78962562319,0
2805,15692949,User_2804,351,France,Female,29,4,2,1,0,198088.77792848274,101249.43724076249,1
2806,15733533,User_2805,527,France,Male,38,8,2,1,0,97837.68723545485,0.0,0
2807,15745363,User_2806,774,Germany,Male,27,3,2,1,1,136896.81409499512,100575.59911550955,0
2808,15777876,User_2807,543,Spain,Female,64,0,2,1,0,161668.83978558646,0.0,0
2809,15676971,User_2808,831,France,Male,26,10,2,1,0,97865.22111428593,134832.43318478437,1
2810,15693471,User_2809,736,France,Female,29,5,3,0,0,3291.725193554024,122636.56810032073,0
2811,15664946,User_2810,685,Spain,Female,54,10,2,1,1,149935.54739437843,0.0,0
2812,15698989,User_2811,784,Germany,Male,36,10,2,1,0,116627.15884321295,106492.95193275213,0
2813,15684080,User_2812,545,Germany,Female,44,4,1,0,0,175546.4454389547,92187.59285340627,0
2814,15792404,User_2813,692,Spain,Female,37,9,2,0,0,160131.42428361592,148564.39417102863,1
2815,15677794,User_2814,598,France,Male,31,2,2,1,1,78997.05104582623,81663.29966987578,0
2816,15630841,User_2815,847,France,Female,31,10,1,1,1,8530.41851361635,56121.55045463281,0
2817,15724447,User_2816,561,France,Female,46,10,2,1,0,109958.08211760914,68618.10636828482,0
2818,15720029,User_2817,502,France,Female,40,4,1,0,1,196230.27857952373,0.0,0
2819,15779830,User_2818,507,France,Female,50,7,2,1,0,34296.98624955322,126280.15186279506,0
2820,15676272,User_2819,815,France,Male,49,0,1,1,1,101450.51062382302,0.0,0
2821,15637643,User_2820,711,Spain,Female,43,3,3,1,0,23978.33292976031,134583.35474211865,0
2822,15781480,User_2821,488,France,Male,48,2,3,1,0,187841.68057547268,84050.54451918355,1
2823,15643950,User_2822,570,Spain,Female,43,3,2,1,0,165464.03616158516,54605.22743074222,0
2824,15787921,User_2823,622,Germany,Female,41,1,1,0,1,107443.83456527212,96114.56394056726,0
2825,15700500,User_2824,503,Spain,Male,34,1,1,1,0,127749.23902295061,0.0,0
2826,15759116,User_2825,598,Germany,Male,21,1,1,1,1,129181.992017376,88493.56440390546,0
2827,15725588,User_2826,628,Germany,Female,31,2,1,1,0,190768.67351652094,167074.03808201602,0
2828,15615997,User_2827,789,France,Male,52,8,1,1,0,194179.52144297483,56952.088757223464,1
2829,15679751,User_2828,785,France,Male,40,4,2,1,1,133051.67274960678,0.0,0
2830,15698605,User_2829,653,France,Female,33,3,1,1,0,58809.157919931495,114234.28753898974,0
2831,15754983,User_2830,625,France,Female,50,3,2,1,0,127897.69319912283,125189.22463881958,0
2832,15655533,User_2831,842,Spain,Female,33,2,2,0,0,111198.36869247224,127104.5539862249,0
2833,15682566,User_2832,351,Germany,Male,45,8,1,1,1,157806.03268495807,101232.62291863607,0
2834,15745643,User_2833,437,Germany,Female,51,10,1,1,0,172636.04186699813,136466.15806656095,0
2835,15708255,User_2834,636,France,Male,44,9,2,1,1,127531.58933722955,0.0,0
2836,15789013,User_2835,760,Germany,Female,48,0,1,1,1,103376.58378907645,83338.95722388367,1
2837,15658005,User_2836,479,France,Female,42,5,2,1,0,171388.4316965594,0.0,0
2838,15789784,User_2837,427,Germany,Female,18,3,1,1,0,89268.72476764709,91200.85379836918,0
2839,15643541,User_2838,609,France,Female,51,7,2,0,1,95436.60487588712,0.0,0
2840,15623387,User_2839,590,France,Male,46,6,1,0,0,3438.4323573105203,119404.11680220035,0
2841,15693980,User_2840,490,France,Female,34,2,2,1,0,14384.387785326071,96337.59161663867,1
2842,15779980,User_2841,577,Germany,Female,32,4,1,1,1,85922.51166727098,82025.03296835042,0
2843,15685457,User_2842,512,France,Female,39,10,2,0,1,1532.2242628292813,122232.47068613526,0
2844,15744129,User_2843,585,France,Male,26,10,1,1,1,40699.75077612531,116752.8439931008,1
2845,15664028,User_2844,477,Germany,Female,47,3,1,1,1,135920.98962294942,78095.24959314971,1
2846,15719246,User_2845,549,Germany,Male,36,3,1,1,1,125774.88904827801,56733.96343687835,0
2847,15655731,User_2846,799,France,Female,29,9,1,1,0,113372.18205766691,0.0,0
2848,15755930,User_2847,739,Spain,Male,44,7,2,1,1,165026.48946929467,109510.33934044592,0
2849,15779761,User_2848,380,France,Female,42,8,1,1,1,72279.53853177441,54232.3189582784,0
2850,15644638,User_2849,487,France,Female,46,10,1,1,0,131979.02916431575,0.0,0
2851,15777558,User_2850,841,France,Male,25,3,1,0,0,128912.79302671368,102208.5205876329,0
2852,15620567,User_2851,370,France,Female,45,1,1,0,1,131844.61970486262,117745.34470450084,0
2853,15760811,User_2852,583,Spain,Male,55,0,1,0,1,134785.214571985,0.0,0
2854,15657804,User_2853,551,Spain,Female,37,9,2,1,0,160473.6795530571,79038.16897855257,0
2855,15708821,User_2854,628,France,Female,36,3,1,0,1,121662.12071344904,159279.63102715183,0
2856,15603754,User_2855,480,Spain,Male,24,7,1,1,0,175234.1389300397,131840.9441748098,0
2857,15627044,User_2856,765,Spain,Female,38,4,2,0,0,85536.56917155054,108907.84099586231,0
2858,15667260,User_2857,497,France,Female,27,1,1,1,0,194691.09310802352,91176.40877345907,0
2859,15666912,User_2858,807,France,Male,49,10,1,1,1,6732.936028728975,0.0,0
2860,15608706,User_2859,378,Spain,Female,62,3,3,0,0,26825.02533392807,0.0,1
2861,15608894,User_2860,710,Germany,Female,62,3,2,1,1,16751.406137441703,78574.71156441333,0
2862,15749109,User_2861,657,Spain,Male,29,9,2,1,1,87660.85677299055,102002.2785407213,0
2863,15683986,User_2862,720,Spain,Female,30,4,2,1,1,117580.79112184668,92471.37501286695,0
2864,15681942,User_2863,779,France,Female,44,1,2,1,0,88515.50973880025,104525.9430503758,0
2865,15782684,User_2864,511,Spain,Male,35,6,1,1,1,42036.23312074984,171172.15584927285,0
2866,15629725,User_2865,706,France,Male,38,4,1,1,1,46416.13384152224,70632.73712723274,0
2867,15736998,User_2866,689,Germany,Male,62,3,2,0,0,161438.61393482503,97258.71641954097,0
2868,15704555,User_2867,410,Spain,Female,27,7,2,1,0,10695.46001239201,55671.14361205545,0
2869,15609496,User_2868,474,France,Female,40,1,1,1,0,198301.62882744768,130113.74701225341,0
2870,15656447,User_2869,805,France,Female,41,0,1,0,0,144144.93072488,69320.34992681687,0
2871,15701604,User_2870,420,Germany,Female,48,5,2,0,1,184239.58197629527,73160.32021587442,0
2872,15760878,User_2871,675,France,Male,29,9,2,1,0,36572.79838564992,102215.94242396831,0
2873,15688199,User_2872,744,Spain,Male,52,9,2,0,1,111845.97018252806,0.0,1
2874,15641321,User_2873,713,Spain,Female,40,7,2,1,0,105796.8192123108,108433.80833883389,0
2875,15796167,User_2874,815,Germany,Female,29,6,1,0,1,124166.10917216905,141103.2384463702,0
2876,15753728,User_2875,592,France,Male,36,8,1,0,1,155538.4571313529,143817.56861776492,0
2877,15655147,User_2876,839,Spain,Female,48,0,1,0,1,142752.79538831074,123808.40835422679,0
2878,15691396,User_2877,598,Germany,Male,58,2,3,0,1,78599.59543665058,106932.40213373952,1
2879,15780738,User_2878,570,Germany,Male,34,8,2,1,0,173860.85168865646,117058.01684568726,0
2880,15638787,User_2879,822,Spain,Female,59,4,2,1,1,2859.7457667848817,0.0,0
2881,15794018,User_2880,796,Germany,Male,50,5,1,1,1,50654.57979911517,51975.73589677548,0
2882,15621727,User_2881,370,Spain,Male,32,10,2,1,1,103897.66282139241,0.0,0
2883,15695081,User_2882,843,France,Female,44,6,2,1,0,171829.6624277252,0.0,1
2884,15722721,User_2883,736,Spain,Female,46,2,2,1,0,79787.97918598079,61702.93399269234,1
2885,15668056,User_2884,431,France,Female,35,6,2,0,0,155209.08293793458,88623.20444668557,0
2886,15734153,User_2885,693,France,Female,31,2,1,1,1,53028.13676457522,131481.89459194607,0
2887,15765268,User_2886,716,France,Male,36,5,2,1,1,193868.89223612394,56158.89533070712,0
2888,15767807,User_2887,835,Germany,Male,34,7,1,1,1,3100.89267091004,142798.9719198086,0
2889,15680102,User_2888,359,Germany,Female,40,6,1,1,1,35375.726043928924,71982.59436179388,0
2890,15756570,User_2889,760,Spain,Female,59,4,3,1,0,4391.976105274227,71161.57362074392,0
2891,15676865,User_2890,361,France,Female,42,5,1,1,0,3437.5369421758032,127350.6545762615,0
2892,15762728,User_2891,612,France,Female,56,3,2,1,0,181145.31409982571,0.0,0
2893,15667695,User_2892,494,France,Male,43,1,1,1,1,55187.08531183047,126155.05553337024,1
2894,15768972,User_2893,798,Spain,Male,66,6,2,1,0,46861.150182415055,57471.2858112396,1
2895,15717235,User_2894,541,France,Male,29,3,1,0,1,53431.842585015766,0.0,0
2896,15778773,User_2895,599,France,Female,18,5,2,1,1,160565.75204294053,0.0,0
2897,15708777,User_2896,463,France,Male,40,9,2,1,1,62364.0757634009,54297.620112097495,0
2898,15619033,User_2897,375,Germany,Male,41,1,1,0,1,118624.67814832806,112004.80206660353,0
2899,15741877,User_2898,620,Germany,Male,53,1,2,1,1,171672.55147598576,130796.31110968206,1
2900,15766923,User_2899,848,Spain,Female,57,5,1,1,0,63761.439373258516,107636.92718278393,1
2901,15626832,User_2900,382,France,Female,22,7,2,1,0,29170.020806331235,114969.86478974685,0
